 ,Kill .,Date,Time,Area ID,Species ID,Number of Animals,Behavior ID,Consumption Stage (pile 1),Consumption Stage (pile 2),Consumption Stage (pile 3),. of obs,. of cars,Notes,Peck Count,sample period,Field1,Proofed
16113,22-012,1/20/2022,10:50,CARCASS ARENA,RAVEN,8,GROUND,4,,,1,5,,,,,SL
16114,22-012,1/20/2022,10:50,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,5,,,,,SL
16115,22-012,1/20/2022,10:50,FIELD OF VIEW,RAVEN,30,GROUND,4,,,1,5,,,,,SL
16116,22-012,1/20/2022,10:50,FIELD OF VIEW,MAGPIE,6,GROUND,4,,,1,5,,,,,SL
16117,22-012,1/20/2022,10:50,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,5,,,,,SL
16118,22-012,1/20/2022,10:50,FIELD OF VIEW,BALD EAGLE,1,PERCHED,4,,,1,5,,,,,SL
16119,22-012,1/20/2022,11:00,AT CARCASS,RAVEN,11,FEED,4,,,1,8,,,,,SL
16120,22-012,1/20/2022,11:00,AT CARCASS,BALD EAGLE,1,FEED,4,,,1,8,,,,,SL
16121,22-012,1/20/2022,11:00,CARCASS ARENA,RAVEN,28,GROUND,4,,,1,8,,,,,SL
16122,22-012,1/20/2022,11:00,CARCASS ARENA,MAGPIE,10,GROUND,4,,,1,8,,,,,SL
16123,22-012,1/20/2022,11:00,CARCASS ARENA,COYOTE,1,VIGILANT,4,,,1,8,,,,,SL
16124,22-012,1/20/2022,11:00,FIELD OF VIEW,RAVEN,34,GROUND,4,,,1,8,,,,,SL
16125,22-012,1/20/2022,11:00,FIELD OF VIEW,MAGPIE,12,GROUND,4,,,1,8,,,,,SL
16126,22-012,1/20/2022,11:00,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,8,,,,,SL
16127,22-012,1/20/2022,11:00,FIELD OF VIEW,BALD EAGLE,1,PERCHED,4,,,1,8,,,,,SL
16128,22-012,1/20/2022,11:10,AT CARCASS,MAGPIE,6,FEED,4,,,1,5,,,,,SL
16129,22-012,1/20/2022,11:10,AT CARCASS,COYOTE,2,FEED,4,,,1,5,,,,,SL
16130,22-012,1/20/2022,11:10,CARCASS ARENA,RAVEN,33,GROUND,4,,,1,5,,,,,SL
16131,22-012,1/20/2022,11:10,CARCASS ARENA,MAGPIE,4,GROUND,4,,,1,5,,,,,SL
16132,22-012,1/20/2022,11:10,FIELD OF VIEW,RAVEN,42,GROUND,4,,,1,5,,,,,SL
16133,22-012,1/20/2022,11:10,FIELD OF VIEW,MAGPIE,7,GROUND,4,,,1,5,,,,,SL
16134,22-012,1/20/2022,11:10,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,5,,,,,SL
16135,22-012,1/20/2022,11:20,AT CARCASS,RAVEN,2,FEED,4,,,1,6,,,,,SL
16136,22-012,1/20/2022,11:20,AT CARCASS,MAGPIE,7,FEED,4,,,1,6,,,,,SL
16137,22-012,1/20/2022,11:20,AT CARCASS,COYOTE,1,FEED,4,,,1,6,,,,,SL
16138,22-012,1/20/2022,11:20,CARCASS ARENA,RAVEN,35,GROUND,4,,,1,6,,,,,SL
16139,22-012,1/20/2022,11:20,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,6,,,,,SL
16140,22-012,1/20/2022,11:20,FIELD OF VIEW,RAVEN,26,GROUND,4,,,1,6,,,,,SL
16141,22-012,1/20/2022,11:20,FIELD OF VIEW,MAGPIE,2,GROUND,4,,,1,6,,,,,SL
16142,22-012,1/20/2022,11:20,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,6,,,,,SL
16143,22-012,1/20/2022,11:20,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,6,,,,,SL
16144,22-012,1/20/2022,11:30,AT CARCASS,RAVEN,4,FEED,4,,,1,5,,,,,SL
16145,22-012,1/20/2022,11:30,AT CARCASS,MAGPIE,6,FEED,4,,,1,5,,,,,SL
16146,22-012,1/20/2022,11:30,AT CARCASS,COYOTE,1,FEED,4,,,1,5,,,,,SL
16147,22-012,1/20/2022,11:30,CARCASS ARENA,RAVEN,21,GROUND,4,,,1,5,,,,,SL
16148,22-012,1/20/2022,11:30,CARCASS ARENA,MAGPIE,7,GROUND,4,,,1,5,,,,,SL
16149,22-012,1/20/2022,11:30,FIELD OF VIEW,RAVEN,42,GROUND,4,,,1,5,,,,,SL
16150,22-012,1/20/2022,11:30,FIELD OF VIEW,MAGPIE,2,GROUND,4,,,1,5,,,,,SL
16151,22-012,1/20/2022,11:30,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,5,,,,,SL
16152,22-012,1/20/2022,11:40,AT CARCASS,RAVEN,3,FEED,4,,,1,5,,,,,SL
16153,22-012,1/20/2022,11:40,AT CARCASS,MAGPIE,8,FEED,4,,,1,5,,,,,SL
16154,22-012,1/20/2022,11:40,AT CARCASS,COYOTE,1,FEED,4,,,1,5,,,,,SL
16155,22-012,1/20/2022,11:40,CARCASS ARENA,RAVEN,20,GROUND,4,,,1,5,,,,,SL
16156,22-012,1/20/2022,11:40,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,5,,,,,SL
16157,22-012,1/20/2022,11:40,FIELD OF VIEW,RAVEN,49,GROUND,4,,,1,5,,,,,SL
16158,22-012,1/20/2022,11:40,FIELD OF VIEW,MAGPIE,6,GROUND,4,,,1,5,,,,,SL
16159,22-012,1/20/2022,11:40,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,5,,,,,SL
16160,22-012,1/20/2022,11:50,AT CARCASS,RAVEN,30,FEED,4,,,1,7,,,,,SL
16161,22-012,1/20/2022,11:50,CARCASS ARENA,RAVEN,24,GROUND,4,,,1,7,,,,,SL
16162,22-012,1/20/2022,11:50,CARCASS ARENA,MAGPIE,8,GROUND,4,,,1,7,,,,,SL
16163,22-012,1/20/2022,11:50,FIELD OF VIEW,RAVEN,19,GROUND,4,,,1,7,,,,,SL
16164,22-012,1/20/2022,11:50,FIELD OF VIEW,MAGPIE,11,GROUND,4,,,1,7,,,,,SL
16165,22-012,1/20/2022,11:50,FIELD OF VIEW,COYOTE,2,TRAVEL,4,,,1,7,,,,,SL
16166,22-012,1/20/2022,11:50,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,7,,,,,SL
16167,22-012,1/20/2022,12:00,AT CARCASS,RAVEN,20,FEED,4,,,1,8,,,,,SL
16168,22-012,1/20/2022,12:00,CARCASS ARENA,RAVEN,25,GROUND,4,,,1,8,,,,,SL
16169,22-012,1/20/2022,12:00,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,8,,,,,SL
16170,22-012,1/20/2022,12:00,FIELD OF VIEW,RAVEN,34,GROUND,4,,,1,8,,,,,SL
16171,22-012,1/20/2022,12:00,FIELD OF VIEW,MAGPIE,3,GROUND,4,,,1,8,,,,,SL
16172,22-012,1/20/2022,12:00,FIELD OF VIEW,COYOTE,2,TRAVEL,4,,,1,8,,,,,SL
16173,22-012,1/20/2022,12:00,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,8,,,,,SL
16174,22-012,1/20/2022,12:10,AT CARCASS,RAVEN,19,FEED,4,,,1,12,,,,,SL
16175,22-012,1/20/2022,12:10,CARCASS ARENA,RAVEN,27,GROUND,4,,,1,12,,,,,SL
16176,22-012,1/20/2022,12:10,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,12,,,,,SL
16177,22-012,1/20/2022,12:10,FIELD OF VIEW,RAVEN,31,GROUND,4,,,1,12,,,,,SL
16178,22-012,1/20/2022,12:10,FIELD OF VIEW,MAGPIE,3,GROUND,4,,,1,12,,,,,SL
16179,22-012,1/20/2022,12:10,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,12,,,,,SL
16180,22-012,1/20/2022,12:10,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,12,,,,,SL
16181,22-012,1/20/2022,12:20,AT CARCASS,RAVEN,19,FEED,4,,,1,10,,,,,SL
16182,22-012,1/20/2022,12:20,CARCASS ARENA,RAVEN,28,GROUND,4,,,1,10,,,,,SL
16183,22-012,1/20/2022,12:20,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,10,,,,,SL
16184,22-012,1/20/2022,12:20,FIELD OF VIEW,RAVEN,19,GROUND,4,,,1,10,,,,,SL
16185,22-012,1/20/2022,12:20,FIELD OF VIEW,MAGPIE,10,GROUND,4,,,1,10,,,,,SL
16186,22-012,1/20/2022,12:20,FIELD OF VIEW,COYOTE,1,VIGILANT,4,,,1,10,,,,,SL
16187,22-012,1/20/2022,12:20,FIELD OF VIEW,BALD EAGLE,2,PERCHED,4,,,1,10,,,,,SL
16188,22-012,1/20/2022,12:30,AT CARCASS,RAVEN,16,FEED,4,,,1,9,,,,,SL
16189,22-012,1/20/2022,12:30,CARCASS ARENA,RAVEN,36,FEED,4,,,1,9,,,,,SL
16190,22-012,1/20/2022,12:30,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,9,,,,,SL
16191,22-012,1/20/2022,12:30,FIELD OF VIEW,RAVEN,22,GROUND,4,,,1,9,,,,,SL
16192,22-012,1/20/2022,12:30,FIELD OF VIEW,MAGPIE,2,GROUND,4,,,1,9,,,,,SL
16193,22-012,1/20/2022,12:30,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,9,,,,,SL
16194,22-012,1/20/2022,12:30,FIELD OF VIEW,BALD EAGLE,3,PERCHED,4,,,1,9,,,,,SL
16195,22-012,1/20/2022,12:40,AT CARCASS,RAVEN,22,FEED,4,,,1,8,,,,,SL
16196,22-012,1/20/2022,12:40,CARCASS ARENA,RAVEN,28,GROUND,4,,,1,8,,,,,SL
16197,22-012,1/20/2022,12:40,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,8,,,,,SL
16198,22-012,1/20/2022,12:40,FIELD OF VIEW,RAVEN,28,GROUND,4,,,1,8,,,,,SL
16199,22-012,1/20/2022,12:40,FIELD OF VIEW,MAGPIE,5,GROUND,4,,,1,8,,,,,SL
16200,22-012,1/20/2022,12:40,FIELD OF VIEW,BALD EAGLE,3,PERCHED,4,,,1,8,,,,,SL
16201,22-012,1/20/2022,12:50,AT CARCASS,RAVEN,15,FEED,4,,,1,7,,,,,SL
16202,22-012,1/20/2022,12:50,CARCASS ARENA,RAVEN,25,GROUND,4,,,1,7,,,,,SL
16203,22-012,1/20/2022,12:50,FIELD OF VIEW,WOLF,2,TRAVEL,4,,,1,7,,,,,SL
16204,22-012,1/20/2022,12:50,FIELD OF VIEW,RAVEN,28,GROUND,4,,,1,7,,,,,SL
16205,22-012,1/20/2022,12:50,FIELD OF VIEW,MAGPIE,11,GROUND,4,,,1,7,,,,,SL
16206,22-012,1/20/2022,12:50,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,7,,,,,SL
16207,22-012,1/20/2022,13:00,AT CARCASS,RAVEN,18,FEED,4,,,1,12,,,,,SL
16208,22-012,1/20/2022,13:00,CARCASS ARENA,RAVEN,20,GROUND,4,,,1,12,,,,,SL
16209,22-012,1/20/2022,13:00,CARCASS ARENA,MAGPIE,8,GROUND,4,,,1,12,,,,,SL
16210,22-012,1/20/2022,13:00,FIELD OF VIEW,WOLF,2,VIGILANT,4,,,1,12,,,,,SL
16211,22-012,1/20/2022,13:00,FIELD OF VIEW,RAVEN,24,GROUND,4,,,1,12,,,,,SL
16212,22-012,1/20/2022,13:00,FIELD OF VIEW,MAGPIE,13,GROUND,4,,,1,12,,,,,SL
16213,22-012,1/20/2022,13:00,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,12,,,,,SL
16214,22-012,1/20/2022,13:10,AT CARCASS,RAVEN,20,FEED,4,,,1,11,,,,,SL
16215,22-012,1/20/2022,13:10,CARCASS ARENA,WOLF,1,VIGILANT,4,,,1,11,,,,,SL
16216,22-012,1/20/2022,13:10,CARCASS ARENA,RAVEN,17,GROUND,4,,,1,11,,,,,SL
16217,22-012,1/20/2022,13:10,CARCASS ARENA,MAGPIE,8,GROUND,4,,,1,11,,,,,SL
16218,22-012,1/20/2022,13:10,FIELD OF VIEW,WOLF,1,VIGILANT,4,,,1,11,,,,,SL
16219,22-012,1/20/2022,13:10,FIELD OF VIEW,RAVEN,32,GROUND,4,,,1,11,,,,,SL
16220,22-012,1/20/2022,13:10,FIELD OF VIEW,MAGPIE,6,GROUND,4,,,1,11,,,,,SL
16221,22-012,1/20/2022,13:10,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,11,,,,,SL
16222,22-012,1/20/2022,13:20,AT CARCASS,RAVEN,17,GROUND,4,,,1,13,,,,,SL
16223,22-012,1/20/2022,13:20,CARCASS ARENA,RAVEN,16,GROUND,4,,,1,13,,,,,SL
16224,22-012,1/20/2022,13:20,CARCASS ARENA,MAGPIE,6,GROUND,4,,,1,13,,,,,SL
16225,22-012,1/20/2022,13:20,FIELD OF VIEW,RAVEN,33,GROUND,4,,,1,13,,,,,SL
16226,22-012,1/20/2022,13:20,FIELD OF VIEW,MAGPIE,9,GROUND,4,,,1,13,,,,,SL
16227,22-012,1/20/2022,13:20,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,13,,,,,SL
16228,22-012,1/20/2022,13:30,AT CARCASS,RAVEN,16,FEED,4,,,1,16,,,,,SL
16229,22-012,1/20/2022,13:30,CARCASS ARENA,RAVEN,25,GROUND,4,,,1,16,,,,,SL
16230,22-012,1/20/2022,13:30,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,16,,,,,SL
16231,22-012,1/20/2022,13:30,FIELD OF VIEW,WOLF,1,TRAVEL,4,,,1,16,,,,,SL
16232,22-012,1/20/2022,13:30,FIELD OF VIEW,RAVEN,34,GROUND,4,,,1,16,,,,,SL
16233,22-012,1/20/2022,13:30,FIELD OF VIEW,MAGPIE,7,GROUND,4,,,1,16,,,,,SL
16234,22-012,1/20/2022,13:30,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,16,,,,,SL
16235,22-012,1/20/2022,13:40,AT CARCASS,WOLF,1,FEED,4,,,1,16,,,,,SL
16236,22-012,1/20/2022,13:40,AT CARCASS,RAVEN,2,FEED,4,,,1,16,,,,,SL
16237,22-012,1/20/2022,13:40,AT CARCASS,MAGPIE,5,FEED,4,,,1,16,,,,,SL
16238,22-012,1/20/2022,13:40,CARCASS ARENA,RAVEN,38,GROUND,4,,,1,16,,,,,SL
16239,22-012,1/20/2022,13:40,FIELD OF VIEW,RAVEN,40,GROUND,4,,,1,16,,,,,SL
16240,22-012,1/20/2022,13:40,FIELD OF VIEW,MAGPIE,3,GROUND,4,,,1,16,,,,,SL
16241,22-012,1/20/2022,13:40,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,16,,,,,SL
16242,22-012,1/20/2022,13:50,AT CARCASS,RAVEN,14,FEED,4,,,1,14,,,,,SL
16243,22-012,1/20/2022,13:50,CARCASS ARENA,WOLF,1,VIGILANT,4,,,1,14,,,,,SL
16244,22-012,1/20/2022,13:50,CARCASS ARENA,RAVEN,25,GROUND,4,,,1,14,,,,,SL
16245,22-012,1/20/2022,13:50,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,14,,,,,SL
16246,22-012,1/20/2022,13:50,FIELD OF VIEW,RAVEN,60,GROUND,4,,,1,14,,,,,SL
16247,22-012,1/20/2022,13:50,FIELD OF VIEW,MAGPIE,3,GROUND,4,,,1,14,,,,,SL
16248,22-012,1/20/2022,13:50,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,14,,,,,SL
16249,22-012,1/20/2022,14:00,AT CARCASS,RAVEN,23,FEED,4,,,1,12,,,,,SL
16250,22-012,1/20/2022,14:00,CARCASS ARENA,RAVEN,22,GROUND,4,,,1,12,,,,,SL
16251,22-012,1/20/2022,14:00,FIELD OF VIEW,RAVEN,30,GROUND,4,,,1,12,,,,,SL
16252,22-012,1/20/2022,14:00,FIELD OF VIEW,MAGPIE,5,GROUND,4,,,1,12,,,,,SL
16253,22-012,1/20/2022,14:00,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,12,,,,,SL
16254,22-012,1/20/2022,14:10,AT CARCASS,RAVEN,21,FEED,4,,,1,12,,,,,SL
16255,22-012,1/20/2022,14:10,CARCASS ARENA,RAVEN,29,GROUND,4,,,1,12,,,,,SL
16256,22-012,1/20/2022,14:10,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,12,,,,,SL
16257,22-012,1/20/2022,14:10,FIELD OF VIEW,RAVEN,32,GROUND,4,,,1,12,,,,,SL
16258,22-012,1/20/2022,14:10,FIELD OF VIEW,MAGPIE,7,GROUND,4,,,1,12,,,,,SL
16259,22-012,1/20/2022,14:10,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,12,,,,,SL
16260,22-012,1/20/2022,14:10,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,12,,,,,SL
16261,22-012,1/20/2022,14:20,AT CARCASS,MAGPIE,6,FEED,4,,,1,14,,,,,SL
16262,22-012,1/20/2022,14:20,AT CARCASS,COYOTE,1,FEED,4,,,1,14,,,,,SL
16263,22-012,1/20/2022,14:20,CARCASS ARENA,RAVEN,41,GROUND,4,,,1,14,,,,,SL
16264,22-012,1/20/2022,14:20,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,14,,,,,SL
16265,22-012,1/20/2022,14:20,FIELD OF VIEW,RAVEN,48,GROUND,4,,,1,14,,,,,SL
16266,22-012,1/20/2022,14:20,FIELD OF VIEW,MAGPIE,4,GROUND,4,,,1,14,,,,,SL
16267,22-012,1/20/2022,14:20,FIELD OF VIEW,BALD EAGLE,5,PERCHED,4,,,1,14,,,,,SL
16268,22-012,1/20/2022,14:30,AT CARCASS,MAGPIE,7,FEED,4,,,1,11,,,,,SL
16269,22-012,1/20/2022,14:30,AT CARCASS,COYOTE,1,FEED,4,,,1,11,,,,,SL
16270,22-012,1/20/2022,14:30,CARCASS ARENA,RAVEN,39,GROUND,4,,,1,11,,,,,SL
16271,22-012,1/20/2022,14:30,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,11,,,,,SL
16272,22-012,1/20/2022,14:30,FIELD OF VIEW,RAVEN,57,GROUND,4,,,1,11,,,,,SL
16273,22-012,1/20/2022,14:30,FIELD OF VIEW,MAGPIE,2,GROUND,4,,,1,11,,,,,SL
16274,22-012,1/20/2022,14:30,FIELD OF VIEW,COYOTE,2,TRAVEL,4,,,1,11,,,,,SL
16275,22-012,1/20/2022,14:30,FIELD OF VIEW,BALD EAGLE,3,GROUND,4,,,1,11,,,,,SL
16276,22-012,1/20/2022,14:40,AT CARCASS,RAVEN,1,FEED,4,,,1,10,,,,,SL
16277,22-012,1/20/2022,14:40,AT CARCASS,MAGPIE,6,FEED,4,,,1,10,,,,,SL
16278,22-012,1/20/2022,14:40,AT CARCASS,COYOTE,1,FEED,4,,,1,10,,,,,SL
16279,22-012,1/20/2022,14:40,CARCASS ARENA,RAVEN,18,GROUND,4,,,1,10,,,,,SL
16280,22-012,1/20/2022,14:40,CARCASS ARENA,MAGPIE,1,GROUND,4,,,1,10,,,,,SL
16281,22-012,1/20/2022,14:40,CARCASS ARENA,COYOTE,1,TRAVEL,4,,,1,10,,,,,SL
16282,22-012,1/20/2022,14:40,FIELD OF VIEW,RAVEN,71,GROUND,4,,,1,10,,,,,SL
16283,22-012,1/20/2022,14:40,FIELD OF VIEW,MAGPIE,3,GROUND,4,,,1,10,,,,,SL
16284,22-012,1/20/2022,14:50,AT CARCASS,MAGPIE,7,FEED,4,,,1,11,,,,,SL
16285,22-012,1/20/2022,14:50,AT CARCASS,COYOTE,1,FEED,4,,,1,11,,,,,SL
16286,22-012,1/20/2022,14:50,CARCASS ARENA,RAVEN,12,GROUND,4,,,1,11,,,,,SL
16287,22-012,1/20/2022,14:50,CARCASS ARENA,MAGPIE,4,GROUND,4,,,1,11,,,,,SL
16288,22-012,1/20/2022,14:50,FIELD OF VIEW,RAVEN,70,GROUND,4,,,1,11,,,,,SL
16289,22-012,1/20/2022,14:50,FIELD OF VIEW,MAGPIE,4,GROUND,4,,,1,11,,,,,SL
16290,22-012,1/20/2022,14:50,FIELD OF VIEW,COYOTE,1,REST-ALERT,4,,,1,11,,,,,SL
16291,22-012,1/20/2022,15:00,AT CARCASS,MAGPIE,6,FEED,4,,,1,4,,,,,SL
16292,22-012,1/20/2022,15:00,AT CARCASS,COYOTE,1,FEED,4,,,1,4,,,,,SL
16293,22-012,1/20/2022,15:00,CARCASS ARENA,RAVEN,16,GROUND,4,,,1,4,,,,,SL
16294,22-012,1/20/2022,15:00,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,4,,,,,SL
16295,22-012,1/20/2022,15:00,FIELD OF VIEW,RAVEN,64,FEED,4,,,1,4,,,,,SL
16296,22-012,1/20/2022,15:00,FIELD OF VIEW,MAGPIE,1,GROUND,4,,,1,4,,,,,SL
16297,22-012,1/20/2022,15:00,FIELD OF VIEW,COYOTE,1,REST-ALERT,4,,,1,4,,,,,SL
16298,22-012,1/20/2022,15:10,AT CARCASS,RAVEN,5,FEED,4,,,1,3,,,,,SL
16299,22-012,1/20/2022,15:10,AT CARCASS,MAGPIE,4,FEED,4,,,1,3,,,,,SL
16300,22-012,1/20/2022,15:10,AT CARCASS,COYOTE,1,FEED,4,,,1,3,,,,,SL
16301,22-012,1/20/2022,15:10,CARCASS ARENA,RAVEN,19,GROUND,4,,,1,3,,,,,SL
16302,22-012,1/20/2022,15:10,CARCASS ARENA,MAGPIE,5,GROUND,4,,,1,3,,,,,SL
16303,22-012,1/20/2022,15:10,FIELD OF VIEW,RAVEN,63,GROUND,4,,,1,3,,,,,SL
16304,22-012,1/20/2022,15:10,FIELD OF VIEW,MAGPIE,4,GROUND,4,,,1,3,,,,,SL
16305,22-012,1/20/2022,15:10,FIELD OF VIEW,COYOTE,3,TRAVEL,4,,,1,3,,,,,SL
16306,22-012,1/20/2022,15:20,AT CARCASS,RAVEN,6,FEED,4,,,1,5,,,,,SL
16307,22-012,1/20/2022,15:20,AT CARCASS,MAGPIE,4,FEED,4,,,1,5,,,,,SL
16308,22-012,1/20/2022,15:20,AT CARCASS,COYOTE,1,FEED,4,,,1,5,,,,,SL
16309,22-012,1/20/2022,15:20,CARCASS ARENA,RAVEN,30,GROUND,4,,,1,5,,,,,SL
16310,22-012,1/20/2022,15:20,CARCASS ARENA,MAGPIE,4,GROUND,4,,,1,5,,,,,SL
16311,22-012,1/20/2022,15:20,FIELD OF VIEW,RAVEN,57,GROUND,4,,,1,5,,,,,SL
16312,22-012,1/20/2022,15:20,FIELD OF VIEW,MAGPIE,5,GROUND,4,,,1,5,,,,,SL
16313,22-012,1/20/2022,15:20,FIELD OF VIEW,COYOTE,1,TRAVEL,4,,,1,5,,,,,SL
16314,22-012,1/20/2022,15:30,AT CARCASS,MAGPIE,6,FEED,4,,,1,7,,,,,SL
16315,22-012,1/20/2022,15:30,AT CARCASS,COYOTE,2,FEED,4,,,1,7,,,,,SL
16316,22-012,1/20/2022,15:30,CARCASS ARENA,RAVEN,27,GROUND,4,,,1,7,,,,,SL
16317,22-012,1/20/2022,15:30,FIELD OF VIEW,RAVEN,64,GROUND,4,,,1,7,,,,,SL
16318,22-012,1/20/2022,15:30,FIELD OF VIEW,MAGPIE,5,GROUND,4,,,1,7,,,,,SL
16319,22-012,1/20/2022,15:30,FIELD OF VIEW,COYOTE,3,TRAVEL,4,,,1,7,,,,,SL
16320,22-012,1/20/2022,15:30,FIELD OF VIEW,BALD EAGLE,1,GROUND,4,,,1,7,,,,,SL
16321,22-012,1/20/2022,15:40,AT CARCASS,MAGPIE,9,FEED,4,,,1,12,,,,,SL
16322,22-012,1/20/2022,15:40,AT CARCASS,COYOTE,2,FEED,4,,,1,12,,,,,SL
16323,22-012,1/20/2022,15:40,CARCASS ARENA,RAVEN,14,GROUND,4,,,1,12,,,,,SL
16324,22-012,1/20/2022,15:40,CARCASS ARENA,MAGPIE,3,GROUND,4,,,1,12,,,,,SL
16325,22-012,1/20/2022,15:40,FIELD OF VIEW,RAVEN,85,GROUND,4,,,1,12,,,,,SL
16326,22-012,1/20/2022,15:40,FIELD OF VIEW,COYOTE,1,REST-ALERT,4,,,1,12,,,,,SL
16327,22-012,1/20/2022,15:40,FIELD OF VIEW,BALD EAGLE,1,PERCHED,4,,,1,12,,,,,SL
16328,22-012,1/20/2022,15:50,AT CARCASS,MAGPIE,7,FEED,4,,,1,13,,,,,SL
16329,22-012,1/20/2022,15:50,AT CARCASS,COYOTE,2,FEED,4,,,1,13,,,,,SL
16330,22-012,1/20/2022,15:50,CARCASS ARENA,RAVEN,19,GROUND,4,,,1,13,POOR CORA COUNT DUE TO FLUSHING MULTIPLE TIMES DURING THE COUNT,,,,SL
16331,22-012,1/20/2022,15:50,CARCASS ARENA,MAGPIE,2,GROUND,4,,,1,13,,,,,SL
16332,22-012,1/20/2022,15:50,FIELD OF VIEW,WOLF,2,TRAVEL,4,,,1,13,,,,,SL
16333,22-012,1/20/2022,15:50,FIELD OF VIEW,RAVEN,38,GROUND,4,,,1,13,POOR CORA COUNT DUE TO FLUSHING MULTIPLE TIMES DURING THE COUNT,,,,SL
16334,22-012,1/20/2022,15:50,FIELD OF VIEW,BALD EAGLE,1,PERCHED,4,,,1,13,,,,,SL
16335,22-012,1/20/2022,16:00,AT CARCASS,WOLF,1,FEED,4,,,1,11,,,,,SL
16336,22-012,1/20/2022,16:00,CARCASS ARENA,WOLF,1,TRAVEL,4,,,1,11,,,,,SL
16337,22-012,1/20/2022,16:00,CARCASS ARENA,RAVEN,53,GROUND,4,,,1,11,,,,,SL
16338,22-012,1/20/2022,16:00,CARCASS ARENA,MAGPIE,5,GROUND,4,,,1,11,,,,,SL
16339,22-012,1/20/2022,16:00,FIELD OF VIEW,WOLF,1,TRAVEL,4,,,1,11,,,,,SL
16340,22-012,1/20/2022,16:00,FIELD OF VIEW,RAVEN,14,GROUND,4,,,1,11,,,,,SL
16341,22-012,1/20/2022,16:00,FIELD OF VIEW,MAGPIE,3,GROUND,4,,,1,11,,,,,SL
16342,22-012,1/20/2022,16:00,FIELD OF VIEW,COYOTE,1,REST-SLEEP,4,,,1,11,,,,,SL
16343,22-012,1/20/2022,16:00,FIELD OF VIEW,BALD EAGLE,1,PERCHED,4,,,1,11,,,,,SL
16344,22-012,1/20/2022,16:10,AT CARCASS,RAVEN,25,FEED,4,,,1,13,,,,,SL
16345,22-012,1/20/2022,16:10,CARCASS ARENA,RAVEN,21,GROUND,4,,,1,13,,,,,SL
16346,22-012,1/20/2022,16:10,FIELD OF VIEW,WOLF,3,REST-ALERT,4,,,1,13,,,,,SL
16347,22-012,1/20/2022,16:10,FIELD OF VIEW,RAVEN,10,GROUND,4,,,1,13,,,,,SL
16348,22-012,1/20/2022,16:10,FIELD OF VIEW,COYOTE,1,REST-ALERT,4,,,1,13,,,,,SL
16349,22-012,1/20/2022,16:10,FIELD OF VIEW,BALD EAGLE,1,PERCHED,4,,,1,13,,,,,SL
16350,22-012,1/20/2022,16:20,AT CARCASS,RAVEN,26,FEED,4,,,1,10,,,,,SL
16351,22-012,1/20/2022,16:20,CARCASS ARENA,RAVEN,27,GROUND,4,,,1,10,,,,,SL
16352,22-012,1/20/2022,16:20,FIELD OF VIEW,WOLF,3,REST-ALERT,4,,,1,10,,,,,SL
16353,22-012,1/20/2022,16:20,FIELD OF VIEW,RAVEN,13,GROUND,4,,,1,10,,,,,SL
16354,22-012,1/20/2022,16:20,FIELD OF VIEW,COYOTE,1,REST-ALERT,4,,,1,10,,,,,SL
